"item_id","item_name","quality","item_level","required_level","item_class","item_subclass","purchase_price_gold","purchase_price_silver","sell_price_gold","sell_price_silver","max_count","is_stackable"
9955,"Chieftain's Shoulders","Uncommon",50,45,"Armor","Leather",4,26,0,85,0,0
9957,"Warmonger's Chestpiece","Uncommon",50,45,"Armor","Mail",6,87,1,37,0,0
9958,"Warmonger's Buckler","Uncommon",50,45,"Armor","Shield",7,36,1,47,0,0
9961,"Warmonger's Belt","Uncommon",47,42,"Armor","Mail",2,82,0,56,0,0
9963,"Warmonger's Circlet","Uncommon",48,43,"Armor","Mail",4,60,0,92,0,0
9964,"Warmonger's Leggings","Uncommon",49,44,"Armor","Mail",6,59,1,31,0,0
9967,"Embossed Plate Gauntlets","Uncommon",43,40,"Armor","Plate",2,55,0,51,0,0
9968,"Embossed Plate Girdle","Uncommon",42,40,"Armor","Plate",2,37,0,47,0,0
9969,"Embossed Plate Helmet","Uncommon",43,40,"Armor","Plate",3,46,0,69,0,0
9971,"Embossed Plate Pauldrons","Uncommon",43,40,"Armor","Plate",3,48,0,69,0,0
9972,"Embossed Plate Bracers","Uncommon",42,40,"Armor","Plate",2,17,0,43,0,0
9974,"Overlord's Shield","Uncommon",52,47,"Armor","Shield",8,22,1,64,0,0
9998,"Black Mageweave Vest","Uncommon",41,36,"Armor","Cloth",2,40,0,48,0,0
9999,"Black Mageweave Leggings","Uncommon",41,36,"Armor","Cloth",2,41,0,48,0,0
10002,"Shadoweave Pants","Uncommon",42,37,"Armor","Cloth",2,63,0,52,0,0
10003,"Black Mageweave Gloves","Uncommon",43,38,"Armor","Cloth",1,42,0,28,0,0
10004,"Shadoweave Robe","Uncommon",43,38,"Armor","Cloth",2,86,0,57,0,0
10007,"Red Mageweave Vest","Uncommon",43,38,"Armor","Cloth",2,89,0,57,0,0
10008,"White Bandit Mask","Uncommon",43,38,"Armor","Cloth",2,18,0,43,0,0
10009,"Red Mageweave Pants","Uncommon",43,38,"Armor","Cloth",2,64,0,52,0,0
10018,"Red Mageweave Gloves","Uncommon",45,40,"Armor","Cloth",1,63,0,32,0,0
10023,"Shadoweave Gloves","Uncommon",45,40,"Armor","Cloth",1,66,0,33,0,0
10024,"Black Mageweave Headband","Uncommon",46,41,"Armor","Cloth",2,71,0,54,0,0
10027,"Black Mageweave Shoulders","Uncommon",46,41,"Armor","Cloth",2,73,0,54,0,0
10029,"Red Mageweave Shoulders","Uncommon",47,42,"Armor","Cloth",2,69,0,53,0,0
10040,"White Wedding Dress","Common",35,30,"Armor","Cloth",0,88,0,17,0,0
10044,"Cindercloth Boots","Uncommon",49,44,"Armor","Cloth",3,38,0,67,0,0
10050,"Mageweave Bag","Common",35,0,"Container","Bag",1,0,0,25,0,0
10051,"Red Mageweave Bag","Common",35,0,"Container","Bag",1,0,0,25,0,0
10056,"Orange Mageweave Shirt","Common",1,0,"Armor","Miscellaneous",0,60,0,15,0,0
10057,"Duskwoven Tunic","Uncommon",55,50,"Armor","Cloth",6,35,1,27,0,0
10058,"Duskwoven Sandals","Uncommon",50,45,"Armor","Cloth",3,54,0,70,0,0
10059,"Duskwoven Bracers","Uncommon",50,45,"Armor","Cloth",2,36,0,47,0,0
10060,"Duskwoven Cape","Uncommon",49,44,"Armor","Cloth",3,33,0,66,0,0
10061,"Duskwoven Turban","Uncommon",51,46,"Armor","Cloth",3,83,0,76,0,0
10062,"Duskwoven Gloves","Uncommon",51,46,"Armor","Cloth",2,37,0,47,0,0
10063,"Duskwoven Amice","Uncommon",51,46,"Armor","Cloth",3,58,0,71,0,0
10064,"Duskwoven Pants","Uncommon",53,48,"Armor","Cloth",5,38,1,7,0,0
10066,"Duskwoven Sash","Uncommon",49,44,"Armor","Cloth",2,11,0,42,0,0
10067,"Righteous Waistguard","Uncommon",49,44,"Armor","Leather",2,64,0,52,0,0
10069,"Righteous Bracers","Uncommon",49,44,"Armor","Leather",2,66,0,53,0,0
10070,"Righteous Armor","Uncommon",55,50,"Armor","Leather",7,74,1,54,0,0
10071,"Righteous Cloak","Uncommon",49,44,"Armor","Cloth",3,22,0,64,0,0
10072,"Righteous Gloves","Uncommon",51,46,"Armor","Leather",3,8,0,61,0,0
10073,"Righteous Helmet","Uncommon",52,47,"Armor","Leather",4,92,0,98,0,0
10075,"Righteous Spaulders","Uncommon",51,46,"Armor","Leather",4,68,0,93,0,0
10076,"Lord's Armguards","Uncommon",49,44,"Armor","Mail",3,28,0,65,0,0
10079,"Lord's Cape","Uncommon",48,43,"Armor","Cloth",3,18,0,63,0,0
10080,"Lord's Gauntlets","Uncommon",50,45,"Armor","Mail",3,65,0,73,0,0
10083,"Lord's Crown","Uncommon",51,46,"Armor","Mail",5,37,1,7,0,0
10084,"Lord's Legguards","Uncommon",52,47,"Armor","Mail",7,62,1,52,0,0
10085,"Lord's Pauldrons","Uncommon",52,47,"Armor","Mail",5,76,1,15,0,0
10086,"Gothic Plate Armor","Uncommon",49,44,"Armor","Plate",7,38,1,47,0,0
10087,"Gothic Plate Gauntlets","Uncommon",46,41,"Armor","Plate",2,98,0,59,0,0
10088,"Gothic Plate Girdle","Uncommon",45,40,"Armor","Plate",2,77,0,55,0,0
10089,"Gothic Sabatons","Uncommon",45,40,"Armor","Plate",4,14,0,82,0,0
10090,"Gothic Plate Helmet","Uncommon",46,41,"Armor","Plate",4,49,0,89,0,0
10093,"Revenant Deflector","Uncommon",54,49,"Armor","Shield",9,45,1,89,0,0
10094,"Gothic Plate Vambraces","Uncommon",45,40,"Armor","Plate",2,91,0,58,0,0
10095,"Councillor's Boots","Uncommon",56,51,"Armor","Cloth",5,14,1,2,0,0
10096,"Councillor's Cuffs","Uncommon",54,49,"Armor","Cloth",3,6,0,61,0,0
10097,"Councillor's Circlet","Uncommon",57,52,"Armor","Cloth",5,49,1,9,0,0
10098,"Councillor's Cloak","Uncommon",53,48,"Armor","Cloth",4,36,0,87,0,0
10099,"Councillor's Gloves","Uncommon",55,50,"Armor","Cloth",3,28,0,65,0,0
10100,"Councillor's Shoulders","Uncommon",57,52,"Armor","Cloth",5,55,1,11,0,0
10101,"Councillor's Pants","Uncommon",58,53,"Armor","Cloth",7,87,1,57,0,0
10102,"Councillor's Robes","Uncommon",59,54,"Armor","Cloth",7,51,1,50,0,0
10103,"Councillor's Sash","Uncommon",54,49,"Armor","Cloth",2,84,0,56,0,0
10105,"Wanderer's Armor","Uncommon",60,55,"Armor","Leather",9,97,1,99,0,0
10106,"Wanderer's Boots","Uncommon",56,51,"Armor","Leather",6,6,1,21,0,0
10108,"Wanderer's Cloak","Uncommon",53,48,"Armor","Cloth",4,10,0,82,0,0
10109,"Wanderer's Belt","Uncommon",54,49,"Armor","Leather",3,63,0,72,0,0
10110,"Wanderer's Gloves","Uncommon",55,50,"Armor","Leather",3,97,0,79,0,0
10111,"Wanderer's Hat","Uncommon",57,52,"Armor","Leather",6,72,1,34,0,0
10112,"Wanderer's Leggings","Uncommon",58,53,"Armor","Leather",9,53,1,90,0,0
10113,"Wanderer's Shoulders","Uncommon",57,52,"Armor","Leather",6,77,1,35,0,0
10119,"Ornate Greaves","Uncommon",57,52,"Armor","Mail",8,33,1,66,0,0
10121,"Ornate Gauntlets","Uncommon",56,51,"Armor","Mail",5,25,1,5,0,0
10122,"Ornate Girdle","Uncommon",55,50,"Armor","Mail",4,50,0,90,0,0
10123,"Ornate Circlet","Uncommon",57,52,"Armor","Mail",7,61,1,52,0,0
10124,"Ornate Legguards","Uncommon",57,52,"Armor","Mail",10,19,2,3,0,0
10125,"Ornate Pauldrons","Uncommon",56,51,"Armor","Mail",7,27,1,45,0,0
10126,"Ornate Bracers","Uncommon",54,49,"Armor","Mail",4,43,0,88,0,0
10127,"Revenant Bracers","Uncommon",49,44,"Armor","Plate",3,82,0,76,0,0
10128,"Revenant Chestplate","Uncommon",54,49,"Armor","Plate",10,41,2,8,0,0
10129,"Revenant Gauntlets","Uncommon",50,45,"Armor","Plate",4,12,0,82,0,0
10130,"Revenant Girdle","Uncommon",50,45,"Armor","Plate",4,14,0,82,0,0
10131,"Revenant Boots","Uncommon",50,45,"Armor","Plate",6,18,1,23,0,0
10132,"Revenant Helmet","Uncommon",51,46,"Armor","Plate",6,64,1,32,0,0
10133,"Revenant Leggings","Uncommon",52,47,"Armor","Plate",9,44,1,88,0,0
10134,"Revenant Shoulders","Uncommon",51,46,"Armor","Plate",6,69,1,33,0,0
10136,"High Councillor's Bracers","Uncommon",60,55,"Armor","Cloth",4,26,0,85,0,0
10137,"High Councillor's Boots","Uncommon",61,56,"Armor","Cloth",6,51,1,30,0,0
10138,"High Councillor's Cloak","Uncommon",59,54,"Armor","Cloth",6,13,1,22,0,0
10140,"High Councillor's Gloves","Uncommon",61,56,"Armor","Cloth",4,38,0,87,0,0
10145,"Mighty Girdle","Uncommon",59,54,"Armor","Leather",4,87,0,97,0,0
10146,"Mighty Boots","Uncommon",61,56,"Armor","Leather",7,81,1,56,0,0
10147,"Mighty Armsplints","Uncommon",60,55,"Armor","Leather",5,15,1,3,0,0
10148,"Mighty Cloak","Uncommon",58,53,"Armor","Cloth",5,63,1,12,0,0
10149,"Mighty Gauntlets","Uncommon",61,56,"Armor","Leather",5,27,1,5,0,0
10153,"Mighty Spaulders","Uncommon",62,57,"Armor","Leather",8,13,1,62,0,0
10156,"Mercurial Bracers","Uncommon",60,55,"Armor","Mail",6,39,1,27,0,0
10159,"Mercurial Cloak","Uncommon",59,54,"Armor","Cloth",5,72,1,14,0,0
10164,"Templar Chestplate","Uncommon",58,53,"Armor","Plate",12,95,2,59,0,0
10165,"Templar Gauntlets","Uncommon",55,50,"Armor","Plate",5,49,1,9,0,0
10167,"Templar Boots","Uncommon",55,50,"Armor","Plate",8,23,1,64,0,0
10168,"Templar Crown","Uncommon",56,51,"Armor","Plate",8,76,1,75,0,0
10169,"Templar Legplates","Uncommon",57,52,"Armor","Plate",12,45,2,49,0,0
10170,"Templar Pauldrons","Uncommon",56,51,"Armor","Plate",8,82,1,76,0,0
10172,"Mystical Mantle","Uncommon",55,50,"Armor","Cloth",4,80,0,96,0,0
10174,"Mystical Cape","Uncommon",52,47,"Armor","Cloth",4,6,0,81,0,0
10175,"Mystical Headwrap","Uncommon",55,50,"Armor","Cloth",4,50,0,90,0,0
10176,"Mystical Gloves","Uncommon",54,49,"Armor","Cloth",2,84,0,56,0,0
10177,"Mystical Leggings","Uncommon",56,51,"Armor","Cloth",6,41,1,28,0,0
10178,"Mystical Robe","Uncommon",58,53,"Armor","Cloth",7,23,1,44,0,0
10179,"Mystical Boots","Uncommon",54,49,"Armor","Cloth",4,31,0,86,0,0
10180,"Mystical Belt","Uncommon",52,47,"Armor","Cloth",2,57,0,51,0,0
10181,"Mystical Armor","Uncommon",58,53,"Armor","Cloth",7,32,1,46,0,0
10182,"Swashbuckler's Breastplate","Uncommon",58,53,"Armor","Leather",9,18,1,83,0,0
10183,"Swashbuckler's Boots","Uncommon",54,49,"Armor","Leather",5,47,1,9,0,0
10184,"Swashbuckler's Bracers","Uncommon",52,47,"Armor","Leather",3,26,0,65,0,0
10185,"Swashbuckler's Cape","Uncommon",51,46,"Armor","Cloth",3,70,0,74,0,0
10186,"Swashbuckler's Gloves","Uncommon",53,48,"Armor","Leather",3,48,0,69,0,0
10187,"Swashbuckler's Eyepatch","Uncommon",55,50,"Armor","Leather",5,89,1,17,0,0
10188,"Swashbuckler's Leggings","Uncommon",56,51,"Armor","Leather",8,35,1,67,0,0
10189,"Swashbuckler's Shoulderpads","Uncommon",55,50,"Armor","Leather",5,93,1,18,0,0
10190,"Swashbuckler's Belt","Uncommon",52,47,"Armor","Leather",3,33,0,66,0,0
10191,"Crusader's Armguards","Uncommon",51,46,"Armor","Mail",3,88,0,77,0,0
10193,"Crusader's Armor","Uncommon",55,50,"Armor","Mail",9,88,1,97,0,0
10194,"Crusader's Cloak","Uncommon",50,45,"Armor","Cloth",3,67,0,73,0,0
10196,"Crusader's Gauntlets","Uncommon",52,47,"Armor","Mail",3,79,0,75,0,0
10197,"Crusader's Belt","Uncommon",52,47,"Armor","Mail",3,81,0,76,0,0
10198,"Crusader's Helm","Uncommon",53,48,"Armor","Mail",6,8,1,21,0,0
10199,"Crusader's Leggings","Uncommon",54,49,"Armor","Mail",8,63,1,72,0,0
10200,"Crusader's Pauldrons","Uncommon",53,48,"Armor","Mail",6,15,1,23,0,0
10204,"Heavy Lamellar Shield","Uncommon",55,50,"Armor","Shield",9,94,1,98,0,0
10205,"Overlord's Gauntlets","Uncommon",49,44,"Armor","Plate",3,79,0,75,0,0
10207,"Overlord's Crown","Uncommon",49,44,"Armor","Plate",5,84,1,16,0,0
10209,"Overlord's Spaulders","Uncommon",50,45,"Armor","Plate",6,30,1,26,0,0
10210,"Elegant Mantle","Uncommon",60,55,"Armor","Cloth",6,42,1,28,0,0
10212,"Elegant Cloak","Uncommon",57,52,"Armor","Cloth",5,53,1,10,0,0
10213,"Elegant Bracers","Uncommon",58,53,"Armor","Cloth",3,92,0,78,0,0
10214,"Elegant Gloves","Uncommon",59,54,"Armor","Cloth",4,13,0,82,0,0
10216,"Elegant Belt","Uncommon",58,53,"Armor","Cloth",3,59,0,71,0,0
10219,"Elegant Circlet","Uncommon",60,55,"Armor","Cloth",6,0,1,20,0,0
10222,"Nightshade Boots","Uncommon",59,54,"Armor","Leather",7,23,1,44,0,0
10223,"Nightshade Armguards","Uncommon",58,53,"Armor","Leather",4,73,0,94,0,0
10224,"Nightshade Cloak","Uncommon",57,52,"Armor","Cloth",5,37,1,7,0,0
10225,"Nightshade Gloves","Uncommon",59,54,"Armor","Leather",5,0,1,0,0,0
10228,"Nightshade Spaulders","Uncommon",60,55,"Armor","Leather",7,97,1,59,0,0
10229,"Engraved Bracers","Uncommon",56,51,"Armor","Mail",5,16,1,3,0,0
10230,"Engraved Breastplate","Uncommon",60,55,"Armor","Mail",12,84,2,56,0,0
10231,"Engraved Cape","Uncommon",55,50,"Armor","Cloth",4,90,0,98,0,0
10234,"Engraved Boots","Uncommon",58,53,"Armor","Mail",8,90,1,78,0,0
10235,"Engraved Helm","Uncommon",59,54,"Armor","Mail",8,44,1,68,0,0
10237,"Engraved Pauldrons","Uncommon",58,53,"Armor","Mail",8,14,1,62,0,0
10238,"Heavy Lamellar Boots","Uncommon",52,47,"Armor","Plate",6,68,1,33,0,0
10239,"Heavy Lamellar Vambraces","Uncommon",51,46,"Armor","Plate",4,36,0,87,0,0
10240,"Heavy Lamellar Chestpiece","Uncommon",55,50,"Armor","Plate",11,0,2,20,0,0
10242,"Heavy Lamellar Gauntlets","Uncommon",52,47,"Armor","Plate",4,68,0,93,0,0
10244,"Heavy Lamellar Leggings","Uncommon",54,49,"Armor","Plate",10,53,2,10,0,0
10245,"Heavy Lamellar Pauldrons","Uncommon",53,48,"Armor","Plate",7,46,1,49,0,0
10249,"Master's Cloak","Uncommon",61,56,"Armor","Cloth",6,48,1,29,0,0
10250,"Master's Hat","Uncommon",63,58,"Armor","Cloth",6,69,1,33,0,0
10256,"Adventurer's Bracers","Uncommon",61,56,"Armor","Leather",5,15,1,3,0,0
10258,"Adventurer's Cape","Uncommon",60,55,"Armor","Cloth",6,14,1,22,0,0
10267,"Masterwork Cape","Uncommon",61,56,"Armor","Cloth",6,44,1,28,0,0
10274,"Masterwork Pauldrons","Uncommon",63,58,"Armor","Mail",9,50,1,90,0,0
10277,"Emerald Gauntlets","Uncommon",57,52,"Armor","Plate",6,14,1,22,0,0
10279,"Emerald Helm","Uncommon",58,53,"Armor","Plate",9,77,1,95,0,0
10280,"Emerald Legplates","Uncommon",59,54,"Armor","Plate",13,75,2,75,0,0
10282,"Emerald Vambraces","Uncommon",56,51,"Armor","Plate",5,90,1,18,0,0
10285,"Shadow Silk","Common",40,0,"Trade Goods","Cloth",0,40,0,10,0,1
10286,"Heart of the Wild","Common",45,0,"Trade Goods","Elemental",0,16,0,4,0,1
10287,"Greenweave Mantle","Uncommon",26,21,"Armor","Cloth",0,48,0,9,0,0
10288,"Sage's Circlet","Uncommon",31,26,"Armor","Cloth",0,70,0,14,0,0
10289,"Durable Hat","Uncommon",32,27,"Armor","Cloth",0,77,0,15,0,0
10300,"Pattern: Red Mageweave Vest","Uncommon",43,0,"Recipe","Tailoring",0,50,0,12,0,0
10301,"Pattern: White Bandit Mask","Uncommon",43,0,"Recipe","Tailoring",0,50,0,12,0,0
10302,"Pattern: Red Mageweave Pants","Uncommon",43,0,"Recipe","Tailoring",0,50,0,12,0,0
10311,"Pattern: Orange Martial Shirt","Common",44,0,"Recipe","Tailoring",0,30,0,7,0,0
10315,"Pattern: Red Mageweave Shoulders","Uncommon",47,0,"Recipe","Tailoring",0,70,0,17,0,0
10316,"Pattern: Colorful Kilt","Uncommon",24,0,"Recipe","Tailoring",0,8,0,2,0,0
10318,"Pattern: Admiral's Hat","Common",48,0,"Recipe","Tailoring",0,70,0,17,0,0
10320,"Pattern: Red Mageweave Headband","Uncommon",48,0,"Recipe","Tailoring",0,70,0,17,0,0
10328,"Scarlet Chestpiece","Rare",39,34,"Armor","Mail",3,49,0,69,0,0
10329,"Scarlet Belt","Uncommon",37,32,"Armor","Mail",1,25,0,25,0,0
10331,"Scarlet Gauntlets","Uncommon",38,33,"Armor","Mail",1,36,0,27,0,0
10333,"Scarlet Wristguards","Uncommon",36,31,"Armor","Mail",1,15,0,23,0,0
10361,"Brown Snake","Common",30,0,"Miscellaneous","Pet",0,50,0,12,0,0
10364,"Templar Shield","Uncommon",58,53,"Armor","Shield",12,46,2,49,0,0
10366,"Demon Guard","Uncommon",63,58,"Armor","Shield",14,42,2,88,0,0
10369,"Imbued Plate Gauntlets","Uncommon",58,53,"Armor","Plate",6,49,1,29,0,0
10371,"Imbued Plate Greaves","Uncommon",58,53,"Armor","Plate",9,73,1,94,0,0
10372,"Imbued Plate Helmet","Uncommon",59,54,"Armor","Plate",10,26,2,5,0,0
10377,"Commander's Vambraces","Uncommon",59,54,"Armor","Plate",7,2,1,40,0,0
10379,"Commander's Helm","Uncommon",61,56,"Armor","Plate",11,20,2,24,0,0
10381,"Commander's Girdle","Uncommon",59,54,"Armor","Plate",7,12,1,42,0,0
10382,"Commander's Leggings","Uncommon",62,57,"Armor","Plate",15,34,3,6,0,0
10384,"Hyperion Armor","Uncommon",65,60,"Armor","Plate",14,94,2,98,0,0
10386,"Hyperion Gauntlets","Uncommon",62,57,"Armor","Plate",7,27,1,45,0,0
10393,"Cockroach","Common",30,0,"Miscellaneous","Pet",0,50,0,12,0,0
10398,"Mechanical Chicken","Common",40,0,"Miscellaneous","Pet",0,40,0,10,0,0
10400,"Blackened Defias Leggings","Rare",20,15,"Armor","Leather",0,44,0,8,0,0
10413,"Gloves of the Fang","Rare",21,16,"Armor","Leather",0,24,0,4,0,0
10424,"Plans: Silvered Bronze Leggings","Uncommon",31,0,"Recipe","Blacksmithing",0,30,0,7,0,0
10498,"Gyromatic Micro-Adjustor","Common",35,1,"Trade Goods","Parts",0,0,0,0,0,0
10502,"Spellpower Goggles Xtreme","Uncommon",43,0,"Armor","Cloth",2,4,0,40,0,0
10503,"Rose Colored Goggles","Uncommon",46,0,"Armor","Cloth",2,58,0,51,0,0
10504,"Green Lens","Rare",49,0,"Armor","Cloth",3,88,0,77,0,0
10505,"Solid Blasting Powder","Common",35,0,"Trade Goods","Parts",0,10,0,2,0,1
10508,"Mithril Blunderbuss","Uncommon",41,36,"Weapon","Gun",4,47,0,89,0,0
10510,"Mithril Heavy-Bore Rifle","Uncommon",44,39,"Weapon","Gun",5,68,1,13,0,0
10546,"Deadly Scope","Common",42,30,"Trade Goods","Devices",0,60,0,15,0,1
10558,"Gold Power Core","Common",30,0,"Trade Goods","Parts",0,10,0,2,0,1
10559,"Mithril Tube","Common",39,0,"Trade Goods","Parts",0,30,0,7,0,1
10560,"Unstable Trigger","Common",40,0,"Trade Goods","Parts",0,40,0,10,0,1
10561,"Mithril Casing","Common",43,0,"Trade Goods","Parts",0,40,0,10,0,1
10562,"Hi-Explosive Bomb","Common",47,0,"Trade Goods","Explosives",0,30,0,7,0,1
10567,"Quillshooter","Rare",45,40,"Weapon","Bow",7,47,1,49,0,0
10592,"Catseye Elixir","Common",40,30,"Consumable","Elixir",0,6,0,1,0,1
10593,"Imperfect Draenethyst Fragment","Uncommon",1,54,"Quest","Quest",0,0,0,0,0,1
10601,"Schematic: Bright-Eye Goggles","Uncommon",35,0,"Recipe","Engineering",0,20,0,5,0,0
10602,"Schematic: Deadly Scope","Common",42,0,"Recipe","Engineering",0,30,0,7,0,0
10603,"Schematic: Catseye Ultra Goggles","Uncommon",44,0,"Recipe","Engineering",0,33,0,8,0,0
10604,"Schematic: Mithril Heavy-Bore Rifle","Uncommon",44,0,"Recipe","Engineering",0,33,0,8,0,0
10606,"Schematic: Parachute Cloak","Uncommon",45,0,"Recipe","Engineering",0,35,0,8,0,0
10608,"Schematic: Sniper Scope","Rare",48,0,"Recipe","Engineering",0,38,0,9,0,0
10620,"Thorium Ore","Common",40,0,"Trade Goods","Metal & Stone",0,10,0,2,0,1
10623,"Winter's Bite","Rare",55,50,"Weapon","Axe",19,13,3,82,0,0
10631,"Murkwater Gauntlets","Rare",55,50,"Armor","Mail",5,49,1,9,0,0
10644,"Recipe: Goblin Rocket Fuel","Common",42,0,"Recipe","Alchemy",0,20,0,5,0,0
10713,"Plans: Inlaid Mithril Cylinder","Common",40,0,"Recipe","Blacksmithing",0,20,0,5,0,0
10728,"Pattern: Black Swashbuckler's Shirt","Common",40,0,"Recipe","Tailoring",0,15,0,3,0,0
10938,"Lesser Magic Essence","Uncommon",10,0,"Trade Goods","Enchanting",0,8,0,0,0,1
10939,"Greater Magic Essence","Uncommon",15,0,"Trade Goods","Enchanting",0,24,0,0,0,1
10940,"Strange Dust","Common",10,0,"Trade Goods","Enchanting",0,8,0,0,0,1
10978,"Small Glimmering Shard","Rare",20,0,"Trade Goods","Enchanting",0,40,0,0,0,1
10998,"Lesser Astral Essence","Uncommon",20,0,"Trade Goods","Enchanting",0,30,0,0,0,1
11023,"Ancona Chicken","Common",35,0,"Miscellaneous","Pet",1,0,0,25,0,0
11026,"Tree Frog Box","Common",35,0,"Miscellaneous","Pet",1,0,0,25,0,0
11027,"Wood Frog Box","Common",35,0,"Miscellaneous","Pet",1,0,0,25,0,0
11038,"Formula: Enchant 2H Weapon - Lesser Spirit","Uncommon",22,0,"Recipe","Enchanting",0,8,0,2,0,0
11039,"Formula: Enchant Cloak - Minor Agility","Uncommon",22,0,"Recipe","Enchanting",0,8,0,2,0,0
11081,"Formula: Enchant Shield - Lesser Protection","Uncommon",22,0,"Recipe","Enchanting",0,8,0,2,0,0
11082,"Greater Astral Essence","Uncommon",25,0,"Trade Goods","Enchanting",0,90,0,0,0,1
11083,"Soul Dust","Common",25,0,"Trade Goods","Enchanting",0,24,0,0,0,1
11084,"Large Glimmering Shard","Rare",25,0,"Trade Goods","Enchanting",0,60,0,0,0,1
11101,"Formula: Enchant Bracer - Lesser Strength","Uncommon",28,0,"Recipe","Enchanting",0,25,0,6,0,0
11108,"Faded Photograph","Common",1,0,"Quest","Quest",0,0,0,0,1,0
11128,"Golden Rod","Common",30,0,"Trade Goods","Enchanting",0,20,0,5,0,0
11134,"Lesser Mystic Essence","Uncommon",30,0,"Trade Goods","Enchanting",1,0,0,0,0,1
11135,"Greater Mystic Essence","Uncommon",35,0,"Trade Goods","Enchanting",3,0,0,0,0,1
11137,"Vision Dust","Common",35,0,"Trade Goods","Enchanting",0,40,0,0,0,1
11138,"Small Glowing Shard","Rare",30,0,"Trade Goods","Enchanting",0,80,0,0,0,1
11139,"Large Glowing Shard","Rare",35,0,"Trade Goods","Enchanting",1,19,0,0,0,1
11144,"Truesilver Rod","Common",40,0,"Trade Goods","Enchanting",0,40,0,10,0,0
11150,"Formula: Enchant Gloves - Mining","Uncommon",29,0,"Recipe","Enchanting",0,30,0,7,0,0
11166,"Formula: Enchant Gloves - Skinning","Uncommon",40,0,"Recipe","Enchanting",0,40,0,10,0,0
11167,"Formula: Enchant Boots - Lesser Spirit","Uncommon",38,0,"Recipe","Enchanting",0,40,0,10,0,0
11174,"Lesser Nether Essence","Uncommon",40,0,"Trade Goods","Enchanting",2,0,0,0,0,1
11175,"Greater Nether Essence","Uncommon",45,0,"Trade Goods","Enchanting",6,0,0,0,0,1
11176,"Dream Dust","Common",45,0,"Trade Goods","Enchanting",0,80,0,0,0,1
11177,"Small Radiant Shard","Rare",40,0,"Trade Goods","Enchanting",2,39,0,0,0,1
11178,"Large Radiant Shard","Rare",45,0,"Trade Goods","Enchanting",3,60,0,0,0,1
11184,"Blue Power Crystal","Common",1,0,"Quest","Quest",0,0,0,0,0,1
11185,"Green Power Crystal","Common",1,0,"Quest","Quest",0,0,0,0,0,1
11186,"Red Power Crystal","Common",1,0,"Quest","Quest",0,0,0,0,0,1
11188,"Yellow Power Crystal","Common",1,0,"Quest","Quest",0,0,0,0,0,1
11202,"Formula: Enchant Shield - Stamina","Uncommon",42,0,"Recipe","Enchanting",0,44,0,11,0,0
11207,"Formula: Enchant Weapon - Fiery Weapon","Uncommon",53,0,"Recipe","Enchanting",1,19,0,30,0,0
11208,"Formula: Enchant Weapon - Demonslaying","Uncommon",46,0,"Recipe","Enchanting",0,54,0,13,0,0
11223,"Formula: Enchant Bracer - Dodge","Uncommon",47,0,"Recipe","Enchanting",0,57,0,14,0,0
11225,"Formula: Enchant Bracer - Greater Stamina","Uncommon",49,0,"Recipe","Enchanting",0,62,0,15,0,0
11287,"Lesser Magic Wand","Uncommon",10,5,"Weapon","Wand",0,8,0,1,0,0
11288,"Greater Magic Wand","Uncommon",18,13,"Weapon","Wand",0,64,0,12,0,0
11290,"Greater Mystic Wand","Uncommon",35,30,"Weapon","Wand",4,38,0,87,0,0
11291,"Star Wood","Common",30,0,"Trade Goods","Other",0,45,0,11,0,1
11302,"Uther's Strength","Rare",52,47,"Armor","Miscellaneous",2,85,0,71,0,0
11304,"Fine Longbow","Uncommon",19,14,"Weapon","Bow",0,48,0,9,0,0
11370,"Dark Iron Ore","Common",50,0,"Trade Goods","Metal & Stone",0,20,0,5,0,1
11382,"Blood of the Mountain","Uncommon",50,0,"Gem","Simple",0,30,0,7,0,1
11590,"Mechanical Repair Kit","Common",40,0,"Trade Goods","Devices",0,10,0,2,0,1
11603,"Vilerend Slicer","Rare",56,51,"Weapon","Fist Weapon",20,51,4,10,0,0
11610,"Plans: Dark Iron Pulverizer","Rare",53,0,"Recipe","Blacksmithing",1,19,0,30,0,0
11612,"Plans: Dark Iron Plate","Rare",57,0,"Recipe","Blacksmithing",1,19,0,30,0,0
11732,"Libram of Rumination","Uncommon",50,50,"Recipe","Book",0,0,0,0,1,0
11733,"Libram of Constitution","Uncommon",50,50,"Recipe","Book",0,0,0,0,1,0
11734,"Libram of Tenacity","Uncommon",50,50,"Recipe","Book",0,0,0,0,1,0
11737,"Libram of Voracity","Uncommon",50,50,"Recipe","Book",0,0,0,0,1,0
11754,"Black Diamond","Uncommon",60,0,"Quest","Quest",1,0,0,25,0,1
11967,"Zircon Band","Uncommon",23,18,"Armor","Miscellaneous",0,43,0,10,0,0
11968,"Amber Hoop","Uncommon",26,21,"Armor","Miscellaneous",0,39,0,9,0,0
11971,"Amethyst Band","Uncommon",37,32,"Armor","Miscellaneous",1,58,0,39,0,0
11972,"Carnelian Loop","Uncommon",40,35,"Armor","Miscellaneous",1,85,0,46,0,0
11973,"Hematite Link","Uncommon",43,38,"Armor","Miscellaneous",1,58,0,39,0,0
11976,"Sardonyx Knuckle","Uncommon",52,47,"Armor","Miscellaneous",3,11,0,77,0,0
11977,"Serpentine Loop","Uncommon",55,50,"Armor","Miscellaneous",3,15,0,78,0,0
